"contrast","estimate","SE","df","z.ratio","p.value"
"same block1 - different block1",-0.746668808019652,0.508112804305593,Inf,-1.46949417864027,0.456055366851794
"same block1 - same block2",-0.888245904772882,0.497535129210667,Inf,-1.78529284189857,0.280366933041592
"same block1 - different block2",-0.444758028121828,0.505593836627152,Inf,-0.879674544865571,0.815424935709799
"different block1 - same block2",-0.14157709675323,0.499090646307966,Inf,-0.283670106423652,0.992044211886702
"different block1 - different block2",0.301910779897824,0.493167303028907,Inf,0.612187340976512,0.928246351622761
"same block2 - different block2",0.443487876651055,0.488399168361009,Inf,0.908043881686634,0.800566026044157
