"contrast","estimate","SE","df","z.ratio","p.value"
"(same block1 c_FASQUEL_concreteness-0.000940000599924828) - (different block1 c_FASQUEL_concreteness-0.000940000599924828)",-0.169206530398506,0.453377433283389,Inf,-0.373213393470208,0.98227363907364
"(same block1 c_FASQUEL_concreteness-0.000940000599924828) - (same block2 c_FASQUEL_concreteness-0.000940000599924828)",0.322065801691809,0.508049059203285,Inf,0.633926578265626,0.921107803659536
"(same block1 c_FASQUEL_concreteness-0.000940000599924828) - (different block2 c_FASQUEL_concreteness-0.000940000599924828)",-0.58471420421529,0.505869025340973,Inf,-1.15586085513177,0.654752668084286
"(different block1 c_FASQUEL_concreteness-0.000940000599924828) - (same block2 c_FASQUEL_concreteness-0.000940000599924828)",0.491272332090315,0.511490016191266,Inf,0.960472964357157,0.771912715289183
"(different block1 c_FASQUEL_concreteness-0.000940000599924828) - (different block2 c_FASQUEL_concreteness-0.000940000599924828)",-0.415507673816783,0.504019242390093,Inf,-0.824388513117907,0.842946294551025
"(same block2 c_FASQUEL_concreteness-0.000940000599924828) - (different block2 c_FASQUEL_concreteness-0.000940000599924828)",-0.906780005907099,0.512177134252396,Inf,-1.77044218740981,0.287640907504452
