"c_FASQUEL_concreteness","block","partner_type","yvar","SE","df","LCL","UCL","tvar","xvar"
-0.886599221789883,"1","same",3.51979991952059,1.04494225365563,Inf,1.47175073643144,5.56784910260974,"-0.886599221789883 1","same"
1.25340077821012,"1","same",3.04975327714933,1.4261812040007,Inf,0.254489481879987,5.84501707241868,"1.25340077821012 1","same"
-0.886599221789883,"2","same",4.84040299165677,1.16282960510795,Inf,2.56129884548825,7.11950713782529,"-0.886599221789883 2","same"
1.25340077821012,"2","same",0.40120963248311,1.62173347627123,Inf,-2.77732957353143,3.57974883849765,"1.25340077821012 2","same"
-0.886599221789883,"1","different",4.25598158615647,1.03917682590883,Inf,2.21923243380652,6.29273073850642,"-0.886599221789883 1","different"
1.25340077821012,"1","different",2.41596468601748,1.41140410950292,Inf,-0.35033653624006,5.18226590827503,"1.25340077821012 1","different"
-0.886599221789883,"2","different",2.34086501959129,1.1430701865846,Inf,0.100488622083985,4.58124141709859,"-0.886599221789883 2","different"
1.25340077821012,"2","different",6.13228711436981,1.58026281177708,Inf,3.03502891717873,9.22954531156088,"1.25340077821012 2","different"
