"contrast","estimate","SE","df","z.ratio","p.value"
"same block1 - different block1",-0.534476185272596,0.461309629116338,Inf,-1.15860617584856,0.246616750366597
"same block1 - same block2",-0.554145248704541,0.427068643985631,Inf,-1.29755545509725,0.194440137466204
"same block1 - different block2",-0.294024131976505,0.454962584062018,Inf,-0.646260027256274,0.518110970397314
"different block1 - same block2",-0.0196690634319449,0.450233810948932,Inf,-0.0436863313097023,0.965154434849881
"different block1 - different block2",0.240452053296091,0.425512588944045,Inf,0.565087989271478,0.572013917486625
"same block2 - different block2",0.260121116728036,0.443487489452207,Inf,0.586535410614031,0.557515772635196
