"contrast","estimate","SE","df","z.ratio","p.value"
"same block1 - different block1",4.30888800125335e-05,1.2196811603846e-05,Inf,3.53279868641625,0.00232390759535539
"same block1 - same block2",-0.000103661261330683,1.16240125490176e-05,Inf,-8.91785524951489,2.8199664825479e-14
"same block1 - different block2",-9.18804672722875e-05,1.32950531885961e-05,Inf,-6.91087624614384,2.8928193174238e-11
"different block1 - same block2",-0.000146750141343217,1.32447421099342e-05,Inf,-11.0798791041123,1.86517468137026e-14
"different block1 - different block2",-0.000134969347284821,1.1592861982332e-05,Inf,-11.6424526998182,0
"same block2 - different block2",1.17807940583958e-05,1.16163191062642e-05,Inf,1.01415895608815,0.741146724467478
