"subjID","mean_ACC_same","mean_ACC_different","mean_VOT_same","mean_VOT_different","mean_VOTinv_same","mean_VOTinv_different","mean_P200_same","mean_P200_different","mean_P300_same","mean_P300_different","entrainment_ACC","entrainment_VOTinv","entrainment_VOT","PC1","PC2"
"134",0.75,0.839285714285714,2079.57142857143,2161.89361702128,0.000554037195360653,0.00061151434640898,7.55273710917197,4.05126794300198,13.3608318211165,11.7585313606662,-0.0892857142857143,-0.574771510483271,-82.322188449848,1.04002447818686,-0.155760132482768
"135",0.910714285714286,0.946428571428571,1889.25490196078,1733.88679245283,0.000603684819709279,0.000668701974815592,7.39797191930498,9.35061743368144,9.17848530393548,10.3709552992355,-0.0357142857142857,-0.650171551063126,155.368109507954,0.876645942747445,-0.425456735404738
"136",0.836363636363636,0.781818181818182,1255.4347826087,1620.41860465116,0.000872539960735633,0.000717780089299432,0.985263276564502,-1.90527621935802,5.67482533609103,5.37823068375835,0.0545454545454545,1.54759871436202,-364.983822042467,-1.03767353558845,0.759196752237434
"137",0.946428571428571,0.928571428571429,1571.33962264151,2096.96153846154,0.000707085259928285,0.000573399928610153,4.63219127855195,6.21632137978818,9.8366916477269,11.7888140058697,0.0178571428571428,1.33685331318133,-525.621915820029,-0.740796997183778,0.758911066165103
"138",0.527272727272727,0.740740740740741,2627.06896551724,3050.4,0.000537300771435971,0.000489971147956757,3.81139065174011,1.8141026140403,6.25132461942816,5.88938121931802,-0.213468013468013,0.473296234792134,-423.331034482759,0.803057999305755,1.08510465253931
"139",0.839285714285714,0.892857142857143,1629.23404255319,1355.12,0.000773665863121147,0.000825850588145056,-0.0597923980015342,2.51585434128176,15.0981247304711,15.4155273789029,-0.0535714285714286,-0.52184725023909,274.114042553192,0.858353087832589,-0.262805501036087
"140",0.928571428571429,0.672727272727273,1284.05769230769,1449.51351351351,0.000814047330151458,0.000779862312122259,2.78704233814803,0.734285004923613,5.6710057416477,4.93997553751956,0.255844155844156,0.341850180291992,-165.455821205821,-1.00124507484904,-0.904544349617485
"141",0.928571428571429,0.777777777777778,1673,2142.42857142857,0.00074639107068295,0.00059744622973725,6.14779276594021,2.84891075504357,13.332279579088,9.57290102156097,0.150793650793651,1.48944840945701,-469.428571428572,-1.38571456602529,0.329160699072804
"142",0.872727272727273,0.890909090909091,1220.77083333333,1070.36734693878,0.000894333426934148,0.00100010270564826,0.189765985730174,2.40156256668575,12.5406658059522,14.4710136308335,-0.0181818181818182,-1.05769278714108,150.403486394558,1.09309241067563,-0.78363688497847
"143",0.767857142857143,0.803571428571429,1911.39534883721,1539.66666666667,0.0006295942724577,0.000728041556951422,-0.926605684926116,-2.19687846876154,3.82233871548769,5.25112302381296,-0.0357142857142857,-0.984472844937224,371.728682170542,1.11233724508812,-0.661148037745412
"145",0.964285714285714,0.964285714285714,1428.7037037037,3025.05555555556,0.000806162147016873,0.000580254809176381,1.29613302171724,2.54176917129353,9.41489156796654,10.2173608494947,0,2.25907337840492,-1596.35185185185,-1.31880747827254,1.48127992670766
"146",0.839285714285714,0.857142857142857,1431.21276595745,1725.91666666667,0.00076074004974357,0.000749202522607221,1.58307242665544,3.50243176860033,13.4415128729458,13.6977197956962,-0.0178571428571428,0.115375271363488,-294.70390070922,0.264735884828197,0.0420949430607156
"147",0.854545454545454,0.854545454545454,2246.82978723404,2062.70212765957,0.000537674852309892,0.000565035024623735,1.78337874490035,1.80091486112949,10.970557436414,12.3238962651724,0,-0.273601723138431,184.127659574468,0.466795820389417,-0.304323371954299
"148",0.821428571428571,0.767857142857143,1705.65217391304,1861.60465116279,0.000759136130466956,0.000638930868324874,4.39208152680063,4.77437730591639,17.3309152908258,15.3567665091472,0.0535714285714285,1.20205262142083,-155.952477249747,-0.790117304157297,0.519514614231032
"149",0.821428571428571,0.660714285714286,1285.45652173913,1424.67567567568,0.000826408374630347,0.000757855389230149,4.71354084729727,4.24688121134606,10.692130635575,13.016072124205,0.160714285714286,0.685529854001981,-139.219153936545,-0.859030155466915,-0.27772281118212
"151",0.574074074074074,0.703703703703704,1734,1768.44736842105,0.00063540314916488,0.000658357324483323,0.167453017371905,1.92393688379539,5.23846413108156,6.50367961591067,-0.12962962962963,-0.229541753184429,-34.4473684210527,0.959699821224656,0.250707529912084
"152",0.759259259259259,0.714285714285714,1449.46341463415,1458.425,0.000770792154083302,0.000797229437205739,1.16490621870846,0.273898027156925,3.54483537365008,4.06933020434027,0.044973544973545,-0.264372831224379,-8.96158536585358,0.278504580184884,-0.479601383707472
"153",0.833333333333333,0.946428571428571,1531.95555555556,1477.96226415094,0.000723501532637876,0.000740315402606224,5.05114946754313,5.51198579633251,6.45426307531224,8.21618168345154,-0.113095238095238,-0.16813869968348,53.9932914046121,0.849576452518988,0.22716573245683
"154",0.875,0.589285714285714,1525.48979591837,1743.51515151515,0.000770166013996144,0.000627804825047513,2.71872551701692,1.96632698633109,6.62637116596981,6.65032447292357,0.285714285714286,1.42361188948631,-218.025355596784,-1.88465194657516,-0.262609676250433
"155",0.892857142857143,0.872727272727273,1334.9,1521.70833333333,0.000816580453169421,0.000725586712398883,3.7265878738077,3.78122943668654,12.4792489242636,12.2679579304886,0.0201298701298702,0.909937407705384,-186.808333333333,-0.448996373068731,0.448737557392298
"156",0.518518518518518,0.696428571428571,1713.57142857143,1558.71794871795,0.000629169910291758,0.000721040755367055,1.8705183878859,0.100568795481605,7.99012916272649,8.22325182161907,-0.177910052910053,-0.918708450752974,154.85347985348,1.6407318127909,-0.0400221764642735
