"contrast","estimate","SE","df","z.ratio","p.value"
"(same block1 c_FASQUEL_concreteness-0.000940000599924828) - (different block1 c_FASQUEL_concreteness-0.000940000599924828)",-0.2829580973081,0.465872838383439,Inf,-0.607371956454799,0.543604094928989
"(same block1 c_FASQUEL_concreteness-0.000940000599924828) - (same block2 c_FASQUEL_concreteness-0.000940000599924828)",-0.211325211642474,0.494384820298209,Inf,-0.427450849957336,0.66905097692491
"(same block1 c_FASQUEL_concreteness-0.000940000599924828) - (different block2 c_FASQUEL_concreteness-0.000940000599924828)",-0.654739324865,0.494851267509758,Inf,-1.32310325920725,0.185801041011454
"(different block1 c_FASQUEL_concreteness-0.000940000599924828) - (same block2 c_FASQUEL_concreteness-0.000940000599924828)",0.0716328856656254,0.501017053465955,Inf,0.142974945004527,0.886309968866001
"(different block1 c_FASQUEL_concreteness-0.000940000599924828) - (different block2 c_FASQUEL_concreteness-0.000940000599924828)",-0.3717812275569,0.489785738544115,Inf,-0.759069115940405,0.447811212787685
"(same block2 c_FASQUEL_concreteness-0.000940000599924828) - (different block2 c_FASQUEL_concreteness-0.000940000599924828)",-0.443414113222525,0.52720586785123,Inf,-0.841064449888958,0.400311829498811
