"contrast","estimate","SE","df","z.ratio","p.value"
"(same block1 c_FASQUEL_concreteness-0.000846049029798493 c_FASQUEL_image_agreement-0.00162881224547363) - (different block1 c_FASQUEL_concreteness-0.000846049029798493 c_FASQUEL_image_agreement-0.00162881224547363)",-0.412195060945961,0.439804417555311,Inf,-0.937223557774114,0.348643574345005
"(same block1 c_FASQUEL_concreteness-0.000846049029798493 c_FASQUEL_image_agreement-0.00162881224547363) - (same block2 c_FASQUEL_concreteness-0.000846049029798493 c_FASQUEL_image_agreement-0.00162881224547363)",-0.0587586632843128,0.438338566231271,Inf,-0.134048582102884,0.893364158106169
"(same block1 c_FASQUEL_concreteness-0.000846049029798493 c_FASQUEL_image_agreement-0.00162881224547363) - (different block2 c_FASQUEL_concreteness-0.000846049029798493 c_FASQUEL_image_agreement-0.00162881224547363)",-0.383265498346354,0.449139782755199,Inf,-0.853332332298095,0.393475034998653
"(different block1 c_FASQUEL_concreteness-0.000846049029798493 c_FASQUEL_image_agreement-0.00162881224547363) - (same block2 c_FASQUEL_concreteness-0.000846049029798493 c_FASQUEL_image_agreement-0.00162881224547363)",0.353436397661648,0.444721653355387,Inf,0.794736201835465,0.42676696910857
"(different block1 c_FASQUEL_concreteness-0.000846049029798493 c_FASQUEL_image_agreement-0.00162881224547363) - (different block2 c_FASQUEL_concreteness-0.000846049029798493 c_FASQUEL_image_agreement-0.00162881224547363)",0.0289295625996075,0.436787356708422,Inf,0.0662326007273133,0.947192642122057
"(same block2 c_FASQUEL_concreteness-0.000846049029798493 c_FASQUEL_image_agreement-0.00162881224547363) - (different block2 c_FASQUEL_concreteness-0.000846049029798493 c_FASQUEL_image_agreement-0.00162881224547363)",-0.324506835062041,0.422666080526745,Inf,-0.767761715483832,0.442628763282946
